/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/center_2018_05_21_13_39_13_877.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/left_2018_05_21_13_39_13_877.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/right_2018_05_21_13_39_13_877.jpg,0,0,0,1.371111
/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/center_2018_05_21_13_39_13_976.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/left_2018_05_21_13_39_13_976.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/right_2018_05_21_13_39_13_976.jpg,0,0,0,1.358182
/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/center_2018_05_21_13_39_14_074.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/left_2018_05_21_13_39_14_074.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/right_2018_05_21_13_39_14_074.jpg,0,0,0,1.347938
/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/center_2018_05_21_13_39_14_173.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/left_2018_05_21_13_39_14_173.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/right_2018_05_21_13_39_14_173.jpg,0,0,0,1.335256
/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/center_2018_05_21_13_39_14_274.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/left_2018_05_21_13_39_14_274.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/right_2018_05_21_13_39_14_274.jpg,0,0,0,1.32271
/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/center_2018_05_21_13_39_14_376.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/left_2018_05_21_13_39_14_376.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/right_2018_05_21_13_39_14_376.jpg,0,0,0,1.310297
/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/center_2018_05_21_13_39_14_477.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/left_2018_05_21_13_39_14_477.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/right_2018_05_21_13_39_14_477.jpg,0,0,0,1.295577
/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/center_2018_05_21_13_39_14_578.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/left_2018_05_21_13_39_14_578.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/right_2018_05_21_13_39_14_578.jpg,0,0,0,1.283454
/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/center_2018_05_21_13_39_14_674.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/left_2018_05_21_13_39_14_674.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/right_2018_05_21_13_39_14_674.jpg,0,0,0,1.273848
/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/center_2018_05_21_13_39_14_806.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/left_2018_05_21_13_39_14_806.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/right_2018_05_21_13_39_14_806.jpg,0,0.1714468,0,1.179501
/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/center_2018_05_21_13_39_14_906.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/left_2018_05_21_13_39_14_906.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/right_2018_05_21_13_39_14_906.jpg,0,0.457974,0,0.6898153
/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/center_2018_05_21_13_39_15_005.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/left_2018_05_21_13_39_15_005.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/right_2018_05_21_13_39_15_005.jpg,0,0.751659,0,0.1264847
/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/center_2018_05_21_13_39_15_105.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/left_2018_05_21_13_39_15_105.jpg,/Applications/python/jude/CarND-Behavioural-Cloning/data/IMG/right_2018_05_21_13_39_15_105.jpg,0,1,0,1.142982
